symbol,entry_date,exit_date,entry_price,exit_price,shares,entry_value,exit_value_net,net_pnl,net_return,holding_days,total_cost,trend_regime_entry,vol_regime_entry,trend_regime_exit,vol_regime_exit,exit_reason_bucket
NEULANDLAB_NS,2015-09-30,2015-10-30,830.2936694424774,684.6019460112018,18,14945.286049965422,12263.90895693004,-2681.377093035382,-0.17941289876091637,30,113.8274984277453,BEAR,HIGH_VOL,NEUTRAL,LOW_VOL,Portfolio Rebalance Exit
SANGAMIND_NS,2015-09-30,2015-10-30,243.72051510850736,223.19158608430152,61,14866.951421619193,13551.190951110559,-1315.7604705086342,-0.08850237235559162,30,118.10956374193776,BEAR,HIGH_VOL,NEUTRAL,LOW_VOL,Portfolio Rebalance Exit
ITC_NS,2015-08-31,2015-11-04,146.10691427320074,150.99403746759663,94,13734.049941681016,14127.897326242224,393.84738456120795,0.028676711256592526,65,115.9936235765798,BEAR,HIGH_VOL,BEAR,LOW_VOL,Protective Risk Stop
KAJARIACER_NS,2015-10-30,2015-12-01,420.3864729424058,438.6989890499436,357,150077.97084043932,156046.1877214263,5968.216880986991,0.03976744120116277,32,1120.7006982702915,NEUTRAL,LOW_VOL,BEAR,LOW_VOL,Defensive Regime Exit
WONDERLA_NS,2015-09-30,2015-12-02,282.3700063061111,347.9642317844272,55,15530.350346836396,19055.00111411644,3524.6507672800435,0.22695243111486088,63,140.08270965102932,BEAR,HIGH_VOL,BEAR,LOW_VOL,Trailing Profit Protection
GHCL_NS,2015-09-30,2015-12-02,109.46619969938348,116.2190616979542,132,14449.538360318727,15271.315264739998,821.776904421271,0.056872190926045896,63,122.68064946369375,BEAR,HIGH_VOL,BEAR,LOW_VOL,Portfolio Rebalance Exit
TATAPOWER_NS,2015-10-30,2015-12-02,60.694060055516374,57.91353364678133,2431,147547.25999496036,140274.4859375354,-7272.774057424947,-0.049291149545395534,33,1055.3302602122922,NEUTRAL,LOW_VOL,BEAR,LOW_VOL,Portfolio Rebalance Exit
VASCONEQ_NS,2015-09-30,2015-12-16,30.271573430011912,34.24147635187391,527,15953.119197616308,17966.090926573925,2012.9717289576165,0.12618044810060666,77,137.7715804552158,BEAR,HIGH_VOL,BEAR,LOW_VOL,Trailing Profit Protection
DCMSHRIRAM_NS,2015-10-30,2015-12-17,109.28186678327778,114.50191251365518,1375,150262.56682700705,156865.27426466966,6602.7074376626115,0.043941133025260495,48,1130.0991693975182,NEUTRAL,LOW_VOL,NEUTRAL,LOW_VOL,Defensive Regime Exit
GRASIM_NS,2015-12-02,2015-12-31,546.3025199284368,542.8238198792872,31,16935.378117782086,16752.67939130407,-182.69872647801458,-0.01078799216689361,29,137.07040935278854,BEAR,LOW_VOL,NEUTRAL,LOW_VOL,Portfolio Rebalance Exit
JUBLPHARMA_NS,2015-08-31,2016-01-15,240.75458687761324,251.17833569958037,67,16130.557320800326,16754.084493516726,623.5271727164,0.038655029725002905,137,134.11889503579525,BEAR,HIGH_VOL,BEAR,MID_VOL,Protective Risk Stop
RPOWER_NS,2015-10-30,2016-01-19,48.27836901461337,49.29999923706055,3113,150290.56274249146,152912.72865117525,2622.16590868379,0.017447309137943817,81,1110.2623733178443,NEUTRAL,LOW_VOL,BEAR,MID_VOL,Protective Risk Stop
CESC_NS,2015-12-02,2016-01-19,32.611175254299354,27.37080126997204,1571,51232.156324504314,42832.09921888627,-8400.057105618042,-0.16396063933776486,48,355.6287891054284,BEAR,LOW_VOL,BEAR,MID_VOL,Protective Risk Stop
VEDL_NS,2015-12-02,2016-01-22,30.811734420735938,21.416803836583316,1661,51178.29087284242,35432.14833419656,-15746.142538645865,-0.3076723014797178,51,329.164064350005,BEAR,LOW_VOL,BEAR,HIGH_VOL,Protective Risk Stop
NUCLEUS_NS,2015-12-02,2016-01-29,231.3948075730628,191.57641182393536,75,17354.61056797994,14302.06957546092,-3052.5409925190197,-0.17589222071920757,58,129.91346900875692,BEAR,LOW_VOL,BEAR,HIGH_VOL,Time-Based Risk Exit
SRF_NS,2015-12-31,2016-01-29,244.07486764824628,217.68071068210116,66,16108.941264784498,14300.771073313635,-1808.1701914708628,-0.11224637061801665,29,125.33133450595494,BEAR,LOW_VOL,BEAR,HIGH_VOL,Portfolio Rebalance Exit
KANSAINER_NS,2015-12-31,2016-01-29,164.35831696560822,161.98127003682634,98,16107.11506262977,15802.677463512999,-304.4375991167708,-0.018900814822084347,29,130.65597535959608,BEAR,LOW_VOL,BEAR,HIGH_VOL,Portfolio Rebalance Exit
SURYAROSNI_NS,2015-12-31,2016-01-29,32.39314088934972,33.25936324916978,511,16552.894994457743,16920.08118935459,367.18619489684716,0.02218259676146008,29,136.26031916171635,BEAR,LOW_VOL,BEAR,HIGH_VOL,Portfolio Rebalance Exit
TRENT_NS,2015-12-02,2016-02-04,154.13146564758327,146.46844876434417,111,17108.592686881897,16185.152191227387,-923.4404956545095,-0.05397524580514225,64,135.69479563992664,BEAR,LOW_VOL,BEAR,HIGH_VOL,Protective Risk Stop
GENUSPOWER_NS,2015-10-30,2016-02-15,33.90506482697435,46.11844814841036,4433,150301.15237797733,203704.53086889687,53403.37849091954,0.35530917525250055,108,1292.3020743241113,NEUTRAL,LOW_VOL,BEAR,HIGH_VOL,Trailing Profit Protection
BERGEPAINT_NS,2016-01-29,2016-02-26,152.70283004359214,129.28855020495212,110,16797.311304795287,14156.098194341213,-2641.213110454073,-0.15724023104221813,28,127.3465682176176,BEAR,HIGH_VOL,BEAR,HIGH_VOL,Portfolio Rebalance Exit
KAJARIACER_NS,2016-01-29,2016-02-26,443.51450891104537,410.9455646798956,38,16853.551338620167,15545.357790705759,-1308.1935479144086,-0.07762123968001114,28,132.48456360758058,BEAR,HIGH_VOL,BEAR,HIGH_VOL,Portfolio Rebalance Exit
BALRAMCHIN_NS,2016-01-29,2016-02-26,77.2062912838227,71.15348764850752,201,15518.46454804844,14235.925356656737,-1282.5391913917028,-0.08264601097748368,28,122.93207023170609,BEAR,HIGH_VOL,BEAR,HIGH_VOL,Portfolio Rebalance Exit
JAMNAAUTO_NS,2016-01-29,2016-02-26,24.317441273503412,20.95910313843672,629,15295.670561033672,13121.306618333916,-2174.363942699756,-0.1421555161000286,28,118.15724327016963,BEAR,HIGH_VOL,BEAR,HIGH_VOL,Portfolio Rebalance Exit
PRICOLLTD_NS,2016-01-29,2016-02-26,40.998670799439296,39.99349556137242,361,14800.520158597628,14371.245627280374,-429.2745313172545,-0.02900401652896562,28,120.77597264378824,BEAR,HIGH_VOL,BEAR,HIGH_VOL,Portfolio Rebalance Exit
GNFC_NS,2016-01-29,2016-03-30,65.237060484572,60.74163831456634,225,14678.338609028766,13603.186817893911,-1075.1517911348546,-0.07324751252662341,61,117.60393574928418,BEAR,HIGH_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
MARICO_NS,2016-02-26,2016-03-30,210.7476495971669,211.8061706617802,70,14752.335471801893,14758.65085377423,6.315381972337491,0.0004280937065462565,33,121.97314887224239,BEAR,HIGH_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
NDTV_NS,2016-02-26,2016-03-30,116.52806163985171,108.0500030517578,126,14682.535766621431,13550.806339790277,-1131.7294268311543,-0.07707997070941747,33,117.43000361337897,BEAR,HIGH_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
SUNPHARMA_NS,2016-02-26,2016-03-30,816.1500958585573,745.9866918863974,18,14690.701725454846,13364.926465177436,-1325.7752602774108,-0.09024587695359819,33,116.79963474895767,BEAR,HIGH_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
VAKRANGEE_NS,2016-02-26,2016-03-30,95.30752289225957,86.28042278356824,166,15821.048800115183,14256.551319506565,-1564.4974806086175,-0.09888709025391712,33,124.11679344759418,BEAR,HIGH_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
AMBUJACEM_NS,2016-02-26,2016-05-23,186.77693960773726,181.8926548868528,331,61823.167010161225,59978.17836373155,-1844.9886464296724,-0.029842997951341297,87,455.3951526776224,BEAR,HIGH_VOL,BEAR,LOW_VOL,Protective Risk Stop
KSCL_NS,2016-03-30,2016-06-14,386.5927149219241,425.793799861641,359,138786.78465697114,152303.96460767303,13517.179950701888,0.09739529584254931,76,1065.8371426111667,NEUTRAL,MID_VOL,BULL,LOW_VOL,Protective Risk Stop
PGHH_NS,2016-02-26,2016-06-16,5321.585675556529,5242.074047322823,10,53215.85675557061,52219.971038978,-995.8857165926092,-0.018714078421529133,111,396.27141465634566,BEAR,HIGH_VOL,BULL,MID_VOL,Time-Based Risk Exit
JKPAPER_NS,2016-01-29,2016-06-27,44.93957847997802,45.11771852900597,1411,63409.74523524902,63420.410735099795,10.665499850772903,0.00016819969566513932,150,473.72110454141887,BEAR,HIGH_VOL,NEUTRAL,LOW_VOL,Portfolio Rebalance Exit
TATASTEEL_NS,2016-03-30,2016-06-29,23.849710538847418,23.094247803326702,5236,124877.0843814051,120478.44216383027,-4398.64221757483,-0.0352237741565162,91,901.7698257848654,NEUTRAL,MID_VOL,BULL,LOW_VOL,Protective Risk Stop
GRASIM_NS,2016-05-30,2016-09-09,642.4587195286427,700.2994576045079,270,173463.8542727342,188396.73355402309,14932.879281288886,0.08608640309473453,102,1321.3373638095186,BULL,MID_VOL,BULL,LOW_VOL,Trailing Profit Protection
MINDACORP_NS,2016-01-29,2016-09-30,98.02538349291653,94.5523857306349,730,71558.52994982917,68763.66404648112,-2794.865903348051,-0.039057061475516276,245,522.530517298885,BEAR,HIGH_VOL,NEUTRAL,MID_VOL,Time-Based Risk Exit
CESC_NS,2016-07-26,2016-10-18,39.21363265448384,37.74411739738492,4420,173324.2563328186,166223.56440477553,-7100.691928043059,-0.04096767572109616,84,1242.1552720130574,BULL,LOW_VOL,NEUTRAL,MID_VOL,Protective Risk Stop
KAJARIACER_NS,2016-06-27,2016-10-25,556.6886815539118,575.7469366382085,306,170346.73655549757,175540.0155986537,5193.27904315613,0.030486519132488354,120,1264.380131692927,NEUTRAL,LOW_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
GRASIM_NS,2016-09-23,2016-10-26,725.553142086127,712.4771227940998,256,185741.60437404926,181733.67450993028,-4007.9298641189816,-0.021577986674691102,33,1342.7834111025302,BULL,LOW_VOL,NEUTRAL,MID_VOL,Protective Risk Stop
PIDILITIND_NS,2016-03-30,2016-11-15,304.2158687791094,310.7684970356753,467,142068.81071984442,144600.22494372108,2531.4142238766653,0.01781822633025725,230,1050.5475297354174,NEUTRAL,MID_VOL,BEAR,HIGH_VOL,Protective Risk Stop
KANSAINER_NS,2016-02-26,2016-11-16,181.06570980441305,193.7022177616308,508,91981.38058064201,98037.33274417833,6055.95216353632,0.06583889179861721,264,701.2854306079093,BEAR,HIGH_VOL,BEAR,HIGH_VOL,Protective Risk Stop
FINPIPE_NS,2016-03-30,2016-11-17,65.4931283439934,70.99019463540452,2227,145853.19682207337,157519.89945414584,11666.702632072469,0.07998935152792506,232,1111.2320117345382,NEUTRAL,MID_VOL,BEAR,HIGH_VOL,Protective Risk Stop
SURYAROSNI_NS,2016-06-27,2016-11-17,36.02979265176792,45.31596300713612,4528,163142.90112720517,204449.322424997,41306.42129779182,0.25319165598008175,143,1341.4317101477914,NEUTRAL,LOW_VOL,BEAR,HIGH_VOL,Trailing Profit Protection
SRF_NS,2016-06-27,2016-11-18,241.93359791106883,282.44834730462736,653,157982.6394359282,183771.06739875072,25788.42796282252,0.16323583436065667,144,1248.0524449946467,NEUTRAL,LOW_VOL,BEAR,HIGH_VOL,Protective Risk Stop
UPL_NS,2016-10-25,2016-11-24,438.16469482473184,372.1623567239026,229,100339.71511486403,84908.39816310657,-15431.316951757457,-0.15379071919919682,30,685.3751473321184,NEUTRAL,MID_VOL,BEAR,HIGH_VOL,Defensive Regime Exit
DCW_NS,2016-10-25,2016-11-24,37.28142959105351,27.588830175934177,1328,49509.73849691906,36493.036619219616,-13016.701877699445,-0.2629119497068129,30,144.92985442097682,NEUTRAL,MID_VOL,BEAR,HIGH_VOL,Defensive Regime Exit
SURYAROSNI_NS,2016-11-24,2016-12-22,43.90600235439496,40.07845574898294,428,18791.769007681087,17077.566315310578,-1714.2026923705089,-0.09122093250879323,28,145.04368498087126,BEAR,HIGH_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
UNIONBANK_NS,2016-11-24,2016-12-22,128.07506010481862,109.29516238158124,133,17033.982993941005,14469.50185638174,-2564.4811375592653,-0.1505508804647423,28,129.3283279308525,BEAR,HIGH_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
HINDPETRO_NS,2016-11-24,2016-12-22,130.495817695771,121.98146415699809,128,16703.46466505882,15543.0620116977,-1160.4026533611177,-0.06947077607129667,28,131.9248427426789,BEAR,HIGH_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
LUXIND_NS,2016-11-24,2016-12-27,720.9997491205334,707.9849525457353,23,16582.994229772987,16210.716864064043,-372.27736570894376,-0.022449345428858663,33,133.8551204406206,BEAR,HIGH_VOL,BEAR,MID_VOL,Protective Risk Stop
DCW_NS,2016-10-25,2016-12-28,37.28142959105351,28.42188548808406,1328,49509.73849691909,37595.42055564888,-11914.317941270208,-0.2406459477060582,64,330.73032550031553,NEUTRAL,MID_VOL,BEAR,LOW_VOL,Defensive Regime Exit
CANBK_NS,2016-11-24,2017-01-19,51.73079454732283,48.86111849424504,348,18002.3165024684,16928.187257214555,-1074.1292452538437,-0.05966616824599011,56,141.6126962320662,BEAR,HIGH_VOL,NEUTRAL,LOW_VOL,Portfolio Rebalance Exit
HATHWAY_NS,2016-11-24,2017-02-07,35.762068374533854,36.400001525878906,2009,71845.99536443854,72853.35193272191,1007.3565682833723,0.014021053827336653,75,538.298029952721,BEAR,HIGH_VOL,BULL,LOW_VOL,Protective Risk Stop
IMFA_NS,2016-12-22,2017-04-18,244.3509114031903,250.48166210643544,686,167624.7252225888,171206.90998497803,3582.1847623892245,0.021370264784222274,117,1239.3536682514464,NEUTRAL,MID_VOL,NEUTRAL,LOW_VOL,Protective Risk Stop
COFORGE_NS,2016-12-22,2017-04-20,75.36959017497226,75.3991509384395,1970,148478.09264469543,147995.5577385771,-482.5349061183224,-0.003249872742324466,119,1086.2047509291233,NEUTRAL,MID_VOL,BULL,LOW_VOL,Portfolio Rebalance Exit
VEDL_NS,2016-03-30,2017-05-05,32.03767361683356,82.33780497299746,4118,131931.13995412062,337852.4568609747,205921.3169068541,1.5608242070709293,401,1699.2674676589847,NEUTRAL,MID_VOL,BULL,LOW_VOL,Trend/Risk Deterioration Exit
TATACOMM_NS,2016-10-25,2017-05-10,377.02640343243837,361.3116352979302,442,166645.67031713814,159119.54258977153,-7526.1277273666055,-0.04516245584445049,197,1192.3661138532502,NEUTRAL,MID_VOL,BULL,LOW_VOL,Protective Risk Stop
BEML_NS,2017-02-17,2017-05-24,507.6993510848206,467.7861200242311,378,191910.3547100627,176182.385744792,-15727.968965270702,-0.08195476991865523,96,1345.7429780928703,BULL,LOW_VOL,BULL,LOW_VOL,Protective Risk Stop
SRF_NS,2016-12-22,2017-06-16,301.3388935273935,312.0700558848637,517,155792.20795366276,160754.2130132565,4962.0050595937355,0.03185014914911267,176,1158.3024124409205,NEUTRAL,MID_VOL,BULL,LOW_VOL,Portfolio Rebalance Exit
BEL_NS,2016-11-24,2017-06-30,37.569796502572295,41.16097992771484,1986,74613.61585410862,81441.23140020292,6827.615546094297,0.09150629503660937,218,578.564620940082,BEAR,HIGH_VOL,NEUTRAL,LOW_VOL,Protective Risk Stop
NUCLEUS_NS,2017-01-19,2017-07-26,247.01120999796356,256.9983173226777,733,181059.21692850755,187695.97840483746,6636.761476329906,0.03665519816619154,188,1348.9915263905827,NEUTRAL,LOW_VOL,BULL,LOW_VOL,Protective Risk Stop
MASTEK_NS,2017-06-16,2017-08-11,250.88439820264415,220.30317012649851,778,195188.0618016574,170774.28080347233,-24413.780998185073,-0.1250782490119371,56,1338.6444904226555,BULL,LOW_VOL,NEUTRAL,MID_VOL,Protective Risk Stop
NETWORK18_NS,2017-06-16,2017-08-14,54.24933142615631,52.84999847412109,3601,195351.8424655889,189624.1025718288,-5727.739893760125,-0.029320122203449716,59,1406.5371464151212,BULL,LOW_VOL,NEUTRAL,MID_VOL,Protective Risk Stop
SCHAEFFLER_NS,2017-05-19,2017-08-14,871.1766240728521,823.7672125130163,222,193401.210544174,182212.44636891288,-11188.764175261138,-0.057852606732808204,87,1377.8897263428742,BULL,LOW_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
ADANIENT_NS,2017-05-19,2017-08-14,66.00273561020633,61.699964822130624,2931,193454.0180735148,180187.61567270383,-13266.40240081097,-0.0685765151477473,87,1365.6264496276062,BULL,LOW_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
FEDERALBNK_NS,2017-07-17,2017-08-14,108.58244488286259,99.88328153616824,1232,133773.5720956868,122605.61289601603,-11167.959199670775,-0.08348404714559356,28,942.0014376258173,BULL,LOW_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
ARROWGREEN_NS,2017-08-14,2017-10-09,529.1645197548272,513.5988259365201,290,153457.71072890045,148401.1702048016,-5056.5405240988475,-0.032950710003955226,56,1106.4064527999076,NEUTRAL,MID_VOL,BULL,MID_VOL,Protective Risk Stop
EMKAY_NS,2017-08-14,2017-11-20,187.58343505155193,218.2536743685764,871,163385.17192990193,189409.63276390452,26024.460834002588,0.15928288061029192,98,1289.7604393701067,NEUTRAL,MID_VOL,BULL,MID_VOL,Trailing Profit Protection
VEDL_NS,2017-08-14,2017-12-05,108.80819910143548,104.19788278690172,1406,152984.32793661839,145968.7044620998,-7015.623474518594,-0.04585844556198708,113,1095.5000112275536,NEUTRAL,MID_VOL,NEUTRAL,MID_VOL,Protective Risk Stop
GRASIM_NS,2017-04-20,2017-12-07,798.402851049402,1046.8594685989665,238,190019.87854975846,248255.95936935142,58236.08081959296,0.30647362404425127,231,1594.6240002213106,NEUTRAL,LOW_VOL,NEUTRAL,HIGH_VOL,Trailing Profit Protection
BEML_NS,2017-08-14,2017-12-08,652.1164174275356,625.5625907486971,262,170854.501366015,163302.353359415,-7552.148006600008,-0.04420221853225472,116,1222.6720332804798,NEUTRAL,MID_VOL,NEUTRAL,HIGH_VOL,Portfolio Rebalance Exit
PCBL_NS,2017-08-14,2018-01-29,52.405066121204364,100.38823242955095,3295,172674.69286936842,329593.9134202764,156919.220550908,0.9087563321720821,168,1819.627684439883,NEUTRAL,MID_VOL,BULL,LOW_VOL,Trailing Profit Protection
THANGAMAYL_NS,2017-08-14,2018-01-31,160.46114652327202,262.5434938882657,1143,183407.09047610007,299003.7938160571,115596.70333995702,0.6302739062044088,170,1757.7719453814393,NEUTRAL,MID_VOL,BULL,LOW_VOL,Trailing Profit Protection
CESC_NS,2017-01-19,2018-02-05,43.64496452409093,63.00621202854859,4153,181257.5376685497,260723.93763091732,79466.39996236764,0.4384170776262067,382,1606.7179680777822,NEUTRAL,LOW_VOL,BULL,HIGH_VOL,Trailing Profit Protection
SCHAEFFLER_NS,2017-12-08,2018-02-06,1046.096033305348,1010.6126211495172,88,92056.45093087168,88603.94798763246,-3452.5029432392184,-0.037504193441389784,60,668.1608390440147,NEUTRAL,HIGH_VOL,NEUTRAL,HIGH_VOL,Protective Risk Stop
DCMSHRIRAM_NS,2017-12-08,2018-02-16,532.9900757986821,482.3820696151409,181,96471.203719562,86986.98853767104,-9484.215181890962,-0.09831135941312812,70,678.5521798081088,NEUTRAL,HIGH_VOL,NEUTRAL,HIGH_VOL,Protective Risk Stop
MOTHERSON_NS,2017-01-19,2018-02-21,36.06223900227262,53.94094282096343,5026,181248.8132254222,270132.9306647076,88884.11743928542,0.4903983416914225,398,1640.0589674678774,NEUTRAL,LOW_VOL,NEUTRAL,HIGH_VOL,Protective Risk Stop
SURYAROSNI_NS,2017-10-12,2018-02-23,75.1865988046366,96.21349848997876,2474,186011.64544267103,237174.8138684345,51163.16842576346,0.2750535769091511,134,1540.7320988774,NEUTRAL,MID_VOL,NEUTRAL,HIGH_VOL,Trailing Profit Protection
MAHLIFE_NS,2018-02-06,2018-03-08,149.90794526800497,143.7078513746532,171,25634.258640828997,24471.782474662174,-1162.4761661668235,-0.04534853854970817,30,196.42769340998763,BULL,HIGH_VOL,NEUTRAL,HIGH_VOL,Portfolio Rebalance Exit
RAJESHEXPO_NS,2018-02-06,2018-03-08,797.5681624216353,801.3843238350877,30,23927.044872649854,23941.154810619166,14.109937969311432,0.0005897066706068661,30,188.26986238380852,BULL,HIGH_VOL,NEUTRAL,HIGH_VOL,Portfolio Rebalance Exit
PIDILITIND_NS,2018-02-06,2018-03-08,416.5406529883668,421.4784958426643,57,23742.817220337325,23923.96039966443,181.143179327104,0.007629388612398644,30,187.53206266922047,BULL,HIGH_VOL,NEUTRAL,HIGH_VOL,Portfolio Rebalance Exit
ADANIENT_NS,2017-12-08,2018-03-14,91.98911724476535,84.12654623275093,1488,136879.80646021094,124722.1979878441,-12157.608472366832,-0.08881959133906929,96,960.9248009570126,NEUTRAL,HIGH_VOL,NEUTRAL,HIGH_VOL,Protective Risk Stop
TRENT_NS,2017-04-20,2018-03-26,269.0403769234106,337.45143762701576,738,198551.79816947726,248142.31919362364,49590.52102414638,0.24976112773261086,340,1626.23960950931,NEUTRAL,LOW_VOL,NEUTRAL,HIGH_VOL,Defensive Regime Exit
SCHAEFFLER_NS,2018-03-08,2018-04-09,983.2396887047194,1021.7661972452522,25,24580.992217618965,25438.462529859462,857.4703122404972,0.0348834703110921,32,195.99092666999746,NEUTRAL,HIGH_VOL,BULL,HIGH_VOL,Portfolio Rebalance Exit
CARERATING_NS,2018-03-08,2018-04-09,1037.3621775378033,1012.3626626049644,21,21784.605728294904,21169.08041706118,-615.5253112337232,-0.02825505859095026,32,170.5604806357744,NEUTRAL,HIGH_VOL,BULL,HIGH_VOL,Portfolio Rebalance Exit
COALINDIA_NS,2018-03-08,2018-04-09,152.27789762069062,144.17857504460162,153,23298.518335965815,21965.958157824185,-1332.5601781416299,-0.05719506103032152,32,178.94990759060005,NEUTRAL,HIGH_VOL,BULL,HIGH_VOL,Portfolio Rebalance Exit
IIFL_NS,2018-03-08,2018-04-10,401.943387775804,379.6831592476319,62,24920.490042100253,23441.753618460334,-1478.736423639919,-0.05933817598055924,33,190.14662231444706,NEUTRAL,HIGH_VOL,BULL,HIGH_VOL,Protective Risk Stop
SANOFI_NS,2018-04-09,2018-05-08,3670.8158897194385,3483.988897086852,6,22024.8953383203,20814.655556479094,-1210.2397818412064,-0.054948718858861274,29,170.18619943027363,NEUTRAL,HIGH_VOL,BULL,LOW_VOL,Portfolio Rebalance Exit
SRF_NS,2018-04-09,2018-05-23,437.18742889340507,366.6803089454661,217,94869.67206986934,79272.84900150623,-15596.823068363112,-0.1644026244433143,44,645.277912862135,NEUTRAL,HIGH_VOL,NEUTRAL,MID_VOL,Protective Risk Stop
IPCALAB_NS,2018-03-08,2018-05-25,336.69901551284767,322.4765027460952,90,30302.911396156625,28904.891096019957,-1398.020300136668,-0.04613485093428949,78,229.31059632512142,NEUTRAL,HIGH_VOL,NEUTRAL,MID_VOL,Protective Risk Stop
MASTEK_NS,2017-12-08,2018-06-05,391.38171456880775,450.4023737866743,363,142071.5623884776,162902.4243044345,20830.86191595689,0.14662231882125293,179,1115.533755397185,NEUTRAL,HIGH_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
TRENT_NS,2018-04-09,2018-06-05,364.0024359863152,317.7638593455559,66,24024.160775097167,20882.894497069152,-3141.266278028015,-0.13075446453406073,57,177.77252746919928,NEUTRAL,HIGH_VOL,NEUTRAL,MID_VOL,Portfolio Rebalance Exit
ANDHRAPAP_NS,2018-04-09,2018-06-13,59.6546232350673,59.77216544566395,1573,93836.72234876092,93673.23392014038,-163.48842862053425,-0.0017422649100306419,65,693.2506390020149,NEUTRAL,HIGH_VOL,BULL,MID_VOL,Time-Based Risk Exit
STARCEMENT_NS,2018-06-05,2018-07-03,126.83298519795895,111.29931136757908,893,113261.85578177747,99022.65934438683,-14239.196437390638,-0.12571925772455478,28,784.6266597078,NEUTRAL,MID_VOL,BULL,MID_VOL,Portfolio Rebalance Exit
BSE_NS,2018-06-05,2018-07-18,78.35242682878093,77.1911142665961,2947,230904.6018644175,226662.12642769454,-4242.475436722947,-0.01837328230995605,43,1668.3279882495285,NEUTRAL,MID_VOL,BULL,MID_VOL,Protective Risk Stop
MAHLIFE_NS,2018-06-05,2018-08-09,175.75211921316043,159.01569837525145,1100,193327.33113447664,174283.178565877,-19044.152568599646,-0.0985072956671228,65,1344.567865777185,NEUTRAL,MID_VOL,BULL,LOW_VOL,Protective Risk Stop
LUPIN_NS,2018-07-03,2018-08-09,849.0738067010693,780.5723692528771,283,240287.8872964035,220105.31003307484,-20182.577263328654,-0.08399331939038916,37,1679.3577627264367,BULL,MID_VOL,BULL,LOW_VOL,Protective Risk Stop
RELIGARE_NS,2018-05-08,2018-09-28,55.182546425566024,35.599998474121094,4610,254391.5390218594,163519.2075869972,-90872.33143486222,-0.35721444111021994,143,1531.3743235035704,BULL,LOW_VOL,NEUTRAL,HIGH_VOL,Time-Based Risk Exit
PIDILITIND_NS,2018-04-09,2018-10-01,507.8510512018252,502.8603538904917,138,70083.44506585239,69133.93956429693,-949.5055015554535,-0.01354821385654303,175,518.2377350573299,NEUTRAL,HIGH_VOL,NEUTRAL,HIGH_VOL,Portfolio Rebalance Exit
EXIDEIND_NS,2018-05-08,2018-10-01,243.92712965944852,246.2148926335494,930,226852.23058328737,228154.60469454265,1302.3741112552816,0.005741068130150579,146,1658.5824394399824,BULL,LOW_VOL,NEUTRAL,HIGH_VOL,Portfolio Rebalance Exit
CIGNITITEC_NS,2018-07-31,2018-10-01,472.0210464953294,354.6662659916944,465,219489.78662032867,164320.0562728637,-55169.73034746497,-0.2513544306409894,62,1411.337350667274,BULL,LOW_VOL,NEUTRAL,HIGH_VOL,Portfolio Rebalance Exit
ANDHRAPAP_NS,2018-08-30,2018-10-03,87.55928818667024,81.1019089338225,2551,223363.74416419587,206143.75424835688,-17219.98991583899,-0.07709393473983174,34,1568.115685426264,BULL,LOW_VOL,NEUTRAL,HIGH_VOL,Protective Risk Stop
BERGEPAINT_NS,2018-06-05,2018-10-08,237.17793097979302,215.606696415298,842,199703.81788498597,180883.38222539195,-18820.43565959402,-0.09424174189014825,125,1391.0635001911187,NEUTRAL,MID_VOL,BEAR,HIGH_VOL,Protective Risk Stop
TECHM_NS,2018-02-06,2018-10-10,464.04683562667657,535.6652539413287,77,35731.606343254556,41084.99665554793,5353.390312293377,0.14982226829844147,246,292.4863817482927,BULL,HIGH_VOL,BEAR,HIGH_VOL,Defensive Regime Exit
GRASIM_NS,2018-10-01,2018-10-24,980.0301973448186,798.5495937075248,20,19600.60394689735,15899.162475553128,-3701.441471344222,-0.18884323571724107,23,143.8313547683269,NEUTRAL,HIGH_VOL,BEAR,HIGH_VOL,Initial Risk Stop
PCBL_NS,2018-10-01,2018-10-31,79.89514818457019,89.69749631259967,269,21491.79486164946,24027.943530535278,2536.1486688858167,0.11800543813171178,30,179.63215832074354,NEUTRAL,HIGH_VOL,BEAR,HIGH_VOL,Defensive Regime Exit
SRF_NS,2018-08-30,2018-10-31,402.44318543085456,364.97352983429,555,223355.9679141247,201828.51184213322,-21527.456071991473,-0.09638182616310612,62,1552.2873970711644,BULL,LOW_VOL,BEAR,HIGH_VOL,Portfolio Rebalance Exit
